Label,Pulgar,Indice,Corazon,Anular,Mennique,Pulgar_std,Indice_std,Corazon_std,Anular_std,Mennique_std,Pitch_median,Roll_median,Pitch_range,Roll_range,A_mag_mean,A_mag_std,G_mag_mean,G_mag_std
N,2829.7,2585.4,2592.3,2926.9,3747.4,6.309516621738942,1.9595917942265424,3.3481338085566414,5.3935146240647205,5.219195340279955,0.9642383592046269,2.4668517113662407,0.0279661239188288,0.04922129511833484,1.0058297041381565,0.00605031183892203,7.041942804491417,0.7304529678710019
N,2838.8,2573.3,2607.8,2910.2,3751.9,8.034923770640267,4.172529209005013,4.093897898091744,9.734474818910366,4.27668095606862,1.006680126892159,2.3435288228101463,0.029712649906805444,0.0519276260172119,1.0133434451883743,0.010726700040372543,7.188340495763906,1.4205107943837378
N,2832.4,2571.5,2605.5,2906.0,3753.2,8.114185110040317,7.392563831310488,5.239274758971894,15.880806024884253,5.3999999999999995,0.9921403116094865,2.3240614089717266,0.023404433056912644,0.052583061610941506,1.0101215504451573,0.008628634090716828,5.7636546148106245,1.0980917453346961
N,2833.6,2574.7,2609.7,2915.2,3749.1,7.378346698278688,12.744018204632322,8.271033792700885,10.552724766618335,9.994498486667553,0.9888282000307971,2.3055967086296643,0.023776060890627893,0.04986505409184705,1.0138895312306455,0.00938181543743623,6.332078137369017,1.6193382791292619
N,2832.4,2578.4,2605.2,2911.4,3748.9,6.019966777316964,10.537551897855593,4.707440918375928,11.128342194594845,7.422263805605404,0.9632675857222579,2.296026239037335,0.04710392584030898,0.03602044942918914,1.0127950875368676,0.011666647384236884,7.614402097423593,1.4861260709479458
N,2837.9,2580.5,2607.3,2911.1,3754.1,9.7,5.481788029466299,12.402015965156632,8.21522975941635,8.514105942493316,0.9658780207131877,2.2822442836854018,0.01754667720568448,0.04055654746799453,1.0123199885230965,0.013720088797009892,7.702207495057775,3.9051875375039082
N,2829.2,2575.1,2602.2,2907.9,3745.5,7.717512552629895,8.018104514160438,2.4413111231467406,9.438749917229506,14.630447703334305,0.9964914966201948,2.2539877720850914,0.02951473038277108,0.06512516333438612,1.0138302390452625,0.006184367180698169,6.6181411507810655,3.070553322829338
N,2831.6,2552.6,2588.6,2906.7,3744.8,7.939773296511683,8.5463442476886,5.063595560468865,9.044888059008802,7.30479294709987,0.9986108093118857,2.24837363523511,0.029729735750749664,0.048725597226094486,1.0143638508660953,0.008122687739044222,6.83605476542291,1.5674071724152392
N,2834.7,2556.8,2590.4,2907.4,3745.7,7.184010022264724,8.316249154516717,6.135144660071187,8.924124606929244,3.9255572852781047,0.9894387029212719,2.23983932498547,0.018501882082978094,0.03614425206987182,1.013743288893679,0.00738540608405821,7.274447267075564,1.4926442839929595
N,2828.1,2564.6,2588.3,2908.0,3747.6,5.243090691567332,5.9363288318623315,4.026164427839479,7.113367697511496,5.624944444170094,0.9745256911091893,2.2318394956455836,0.01692445649374874,0.032770031746669925,1.0093035534341612,0.013279195200583028,6.295565277969555,1.187231161494725
N,2828.4,2569.9,2588.0,2902.5,3746.9,5.5533773507659285,7.23118247591637,3.3763886032268267,17.235138525698016,6.533758489567854,0.9652913910172873,2.212381451067751,0.034824483033449094,0.06958444258344176,1.0149755197446482,0.011166661053372199,7.4039648594342236,1.988679049083372
N,2830.5,2569.6,2589.7,2906.1,3741.6,4.904079934095692,1.7435595774162693,7.308214556237385,13.830762813380902,9.414881836751857,0.968768114049938,2.1950784811878776,0.01869937771852881,0.041483399974438395,1.0145948990213662,0.0075624651948612495,6.142576292026648,0.871829396517548
N,2828.5,2568.7,2586.6,2908.5,3745.7,6.00416522091123,5.586591089385369,4.127953488110059,4.455333881989093,6.067124524847005,0.9510730952160767,2.22282498202642,0.026096819865062293,0.054755707294227296,1.0116656376480067,0.010131021777302403,6.017726113795513,1.5299419660051048
N,2830.5,2563.8,2587.4,2907.8,3747.1,3.442382895611701,6.046486583132388,3.6932370625238775,6.446704584514478,2.3853720883753127,0.9476959768515375,2.2259651063143746,0.04733727254385778,0.07500354651707797,1.010528771485954,0.016781001134869574,8.28556690259698,1.3033921522663547
N,2831.4,2568.9,2584.4,2904.1,3740.3,7.939773296511683,5.821511831131154,1.7435595774162693,8.490583018850943,11.081967334368027,0.9245328166566325,2.181522291184105,0.03257235470515796,0.04203130599834726,1.0187713340468547,0.008060330290494728,8.10266886325696,2.352555481259932
N,2827.8,2565.5,2584.2,2909.7,3737.3,3.1874754901018454,7.749193506423749,3.370459909270543,5.550675634551166,9.550392662084633,0.9146025573339616,2.191045812777718,0.06151059484729737,0.07442369028558327,1.0117874868019445,0.009802119719994715,6.38474029475641,2.1205309166606905
N,2827.1,2567.5,2591.9,2905.3,3743.9,2.5865034312755126,8.709190547921201,6.640030120413612,6.768308503607086,3.726929030716845,0.8998683112109545,2.171898856536039,0.0610982560657235,0.062101490719941754,1.015830808722085,0.010381139197353124,8.36241515965716,1.8163019290679885
N,2825.7,2567.4,2584.5,2909.3,3740.9,4.495553358597805,6.8585712797928995,4.104875150354759,9.798469268207151,9.523129737644028,0.8883046002713322,2.1525135172726158,0.04220487366037029,0.052557013839334754,1.0132014620628869,0.019565205688378492,5.677112146509296,1.169712646745609
N,2827.8,2569.8,2584.9,2912.1,3744.1,3.57211421989835,4.812483766206387,5.575840743780259,8.848163651289457,5.821511831131154,0.8789047465946896,2.152396228980139,0.03960609276528759,0.041595791095066836,1.0128000326940358,0.011665923665092556,5.9128329461715206,1.6920628093154857
N,2827.3,2569.6,2583.7,2906.1,3739.4,8.185963596303125,8.138795979750322,4.859012245302536,9.004998611882181,6.248199740725324,0.8853138915468574,2.1411796084448382,0.019063964883562767,0.03874603122488107,1.0085547464972113,0.011718503229753634,6.36846266201424,1.5748216795975676
N,2827.8,2565.8,2584.5,2912.2,3741.2,7.4538580614336905,14.041367454774482,10.29805806936434,9.897474425326898,4.512205669071391,0.9110886836254427,2.1455251023037327,0.027073790224161343,0.05347081958948685,1.0160242393546974,0.006689173619259866,6.759511541102522,1.493008280520177
N,2827.3,2567.9,2582.0,2911.1,3743.4,8.391066678319271,5.448853090330111,15.185519418182572,8.63075894692929,3.746998799039039,0.9158686987833231,2.1362802149497213,0.028767193000497238,0.027642726642724824,1.0084335951376242,0.007853928813419408,6.66033011163276,1.8213876040200612
N,2829.1,2562.5,2581.0,2911.8,3742.6,5.957348403442593,6.453681120105021,7.912016177940993,14.958609561052123,12.7216351150314,0.9133026717021926,2.131653222147663,0.08014667142832599,0.1516623691810679,1.0195493321344486,0.044035887003667645,10.090439628318231,5.2533911054922475
N,2824.8,2567.4,2582.7,2905.5,3739.4,2.3579652245103193,6.81469001496033,5.1778373863998475,5.608029957123981,6.3118935352238,0.9161419048410497,2.1767161318023183,0.04767547911703285,0.04744356839416808,1.0142625702001387,0.01146467143048633,8.186513208561761,2.7943749723406515
N,2823.3,2566.8,2579.8,2904.7,3740.6,7.08590149522275,6.273754856543248,13.059862173851606,11.541663658242687,6.902173570694959,0.8929990001436097,2.130378931975808,0.0918957751557522,0.1482789767730477,1.0102278363066532,0.03390750287440782,12.622828986074373,4.359777332424291
N,2829.4,2568.2,2583.2,2906.4,3740.0,5.141984052872977,6.273754856543248,2.785677655436824,6.3118935352238,10.963576058932597,0.9306744728209649,2.175183585059724,0.09891383305196655,0.10732717734788322,1.0124533773010804,0.02642269463238667,9.324479188870622,3.250451946471232
N,2826.2,2564.1,2582.2,2909.2,3735.3,7.665507158694719,8.607554821202129,3.57211421989835,6.720119046564577,10.060318086422516,0.9144512977322915,2.206147995467611,0.053033030344185605,0.12147552903727066,1.0142974745855358,0.030669741593373587,7.436383901260717,2.5414965026673637
N,2826.3,2569.6,2580.8,2906.4,3739.0,3.287856444554719,5.2,5.455272678794342,3.3226495451672298,5.761944116355173,0.9114247875880834,2.226253135926214,0.0851244485038527,0.1068019178699191,1.0179608634964956,0.02420083447876458,7.4671585790841934,2.110922252194364
N,2825.5,2566.4,2578.4,2904.7,3741.7,7.927799190191437,13.078226179417452,5.388877434122992,10.1,3.950949253027682,0.8824866792073034,2.2479238993318886,0.03547144948137815,0.060355455720614515,1.0096169332997866,0.011560622575538157,7.629343607753488,2.881747059481627
N,2828.0,2569.3,2583.8,2908.0,3740.8,5.674504383644443,5.496362433464518,2.039607805437114,3.0659419433511785,8.657944328765346,0.8625957896101487,2.233869254454987,0.07833955172959428,0.05022913365277537,1.0109396079197555,0.011004959747804235,11.31345978625089,3.953288209185355
N,2827.5,2573.8,2581.9,2904.4,3742.5,3.4132096331752027,5.055689863905815,2.0712315177207983,6.6211781428987395,9.12414379544733,0.8412691203370168,2.2350700323998294,0.013314037199341544,0.06470813337031434,1.0082141428009987,0.005851688307444944,7.0747275063759645,2.0281939528869875
N,2824.1,2573.0,2580.6,2901.0,3738.5,5.3935146240647205,4.312771730569565,6.036555309114628,7.334848328356899,5.643580423808985,0.8246270543444996,2.214345733312769,0.02301469078337892,0.02906892703208408,1.0078756553580366,0.009831751451686507,6.710788698935159,1.575894995944894
N,2827.3,2572.0,2583.6,2904.2,3737.6,3.2878564445547194,18.231840280125315,3.261901286060018,7.222188034107115,6.529931086925803,0.8254310081271683,2.2011815909119146,0.018637055542648717,0.020336179175687974,1.0060671076894192,0.00994860922173856,6.829250935957053,0.7332132389214775
N,2828.1,2571.3,2582.1,2900.7,3736.6,3.7269290307168452,1.9000000000000001,6.7889616289974715,9.455686120002081,8.662563131083086,0.8346018915540292,2.21424027033184,0.05845268339697529,0.06012810179942818,1.0103471292356339,0.008287245942622402,4.055476344640357,1.2277180531630583
N,2821.2,2570.8,2582.8,2906.9,3735.6,6.779380502671317,6.660330322138685,5.5641710972974225,10.48284312579369,6.590902821313633,0.8478464081488671,2.2384619153882515,0.01502465512612261,0.032900657530612776,1.0095431657084393,0.006526604889448568,6.501662056421452,1.7775827699686944
N,2827.1,2572.5,2580.0,2909.7,3742.3,6.564297372910524,3.8275318418009276,7.655063683601855,5.1778373863998475,4.382921400162226,0.8596031875699031,2.2264919530364327,0.03156959706935647,0.03362646374370781,1.0070138202293883,0.014600200923742953,6.983144440049955,1.4832881477984614
N,2820.1,2568.5,2582.8,2907.5,3740.0,15.23450031999737,12.167579874403948,6.046486583132389,8.823264701911645,6.971370023173351,0.847495738940766,2.2384619153882515,0.03655568148802901,0.055330744139108656,1.0115444878897097,0.016963166565969415,6.145715320162369,0.94893266543078
