Label,Pulgar,Indice,Corazon,Anular,Mennique,Pulgar_std,Indice_std,Corazon_std,Anular_std,Mennique_std,Pitch_median,Roll_median,Pitch_range,Roll_range,A_mag_mean,A_mag_std,G_mag_mean,G_mag_std
E,2755.9,2637.7,2689.7,2891.2,3715.5,4.763402145525822,6.034069936618235,9.3706990134141,6.749814812274481,7.723341245859851,-1.2727533996477711,-2.1953192129940238,0.1813758576188027,1.0557800665968073,0.9042388776100415,0.07798751322187594,42.4374064442497,35.76461553387028
E,2749.909090909091,2631.7272727272725,2676.090909090909,2886.5454545454545,3712.5454545454545,1.5640591394622958,16.14193245776584,6.487113736331372,10.2101877497085,5.959921237485005,-1.2259800645704364,-2.2996417556322957,0.045421047026507066,0.21866894587394192,0.9606779712820213,0.008822442601688234,8.880835508021953,2.6229946014920604
E,2754.3636363636365,2618.6363636363635,2674.5454545454545,2876.6363636363635,3705.7272727272725,7.074573257579535,6.905501459939252,11.625705346059156,11.632811957974166,4.158035136737917,-1.2215966025666023,-2.3136477529472854,0.051392896012322,0.11065722117389543,0.958736421905086,0.004947050902619094,7.245606769322029,2.370023743415836
E,2747.181818181818,2611.909090909091,2667.4545454545455,2874.181818181818,3704.0,5.920967086521375,6.444935227187673,4.120097888590784,6.9781240226892685,7.675225788801975,-1.2132827115241411,-2.345085207528985,0.040479582658121016,0.13411078259227605,0.9588896916652067,0.005528039273090258,5.188475545261034,1.2524581894132063
E,2742.3636363636365,2615.5454545454545,2664.2727272727275,2879.3636363636365,3704.0,3.4712514712794156,12.73765810046327,10.618088418020097,11.427818747351308,8.344840539900307,-1.1837771009206444,-2.395405128764584,0.03760821316687357,0.15485529254018893,0.9565105312092846,0.006899542429176581,6.856751395513643,2.704692274570567
E,2734.7272727272725,2609.818181818182,2652.090909090909,2869.2727272727275,3703.0,4.900666171615838,12.488672553508653,3.3426866019727703,4.59428318854301,7.897065047448727,-1.2006506596346158,-2.297438667476622,0.05229104913166083,0.0767718912697779,0.9577384777012332,0.00755038611756801,6.789557708632937,2.258843978928837
E,2749.909090909091,2615.181818181818,2663.5454545454545,2885.3636363636365,3712.6363636363635,4.679831882266819,8.767897869948717,6.257557414310189,9.499021263197472,6.314092856067395,-1.178882596630268,-2.3344690424965795,0.07301756557163475,0.44667795872633587,0.9555855554519095,0.008731907676197092,7.115063922423469,2.77491358060534
E,2753.5454545454545,2618.3636363636365,2665.818181818182,2881.0,3712.3636363636365,4.793245936896024,9.791208740244553,4.4069816885602995,7.615773105863909,7.048826172720047,-1.2276441322445981,-2.3659971556209474,0.06925163908671861,0.30282331097277115,0.9601450041797781,0.006447553692216432,12.659993831531681,3.6608354491263033
E,2753.5454545454545,2612.5454545454545,2659.6363636363635,2874.2727272727275,3708.0,5.614326420598004,4.67806557464313,7.583147910426446,4.900666171615838,5.152228114656275,-1.2203394338481044,-2.377467876216406,0.020716674850820738,0.04345089539153113,0.9563454686275563,0.003653031007237089,6.927224431210727,1.2223386108755647
E,2748.4545454545455,2609.5454545454545,2655.3636363636365,2873.909090909091,3704.090909090909,3.4997048281673018,10.551722275306844,4.4573275171386415,7.415641276193858,6.258877992021275,-1.2212878803580922,-2.2334636127539835,0.03411901319542432,0.08410605272606864,0.9575021126175661,0.003115177827646867,5.794144122421716,2.071693483265775
E,2742.4545454545455,2596.909090909091,2650.7272727272725,2865.909090909091,3699.090909090909,5.97515517278363,3.2038200339465632,7.5809679052325025,7.089743493943723,5.72799418255395,-1.2282684426845463,-2.3217662455418226,0.10376529260194167,0.1328757865006147,0.9582621457196925,0.005801730835768913,10.00787335022617,3.294899240619169
E,2733.818181818182,2609.6363636363635,2652.181818181818,2869.4545454545455,3701.6363636363635,3.9730497060749377,8.434482548904146,8.009292124187912,12.837187714984623,5.227075095078201,-1.2663656642766803,-2.131056765595085,0.041605624112930784,0.258038681484154,0.9591399570509116,0.004532415291596353,6.55626816742812,2.3192278276979885
E,2732.3636363636365,2601.5454545454545,2651.4545454545455,2862.090909090909,3697.818181818182,2.2268088570756164,2.641061644787991,5.087661301684808,3.6792920626996475,5.005781781067711,-1.2610637176555626,-2.1406251198329542,0.03777497255437856,0.10843376736159138,0.9605175480203929,0.006785274120656297,7.212750585670993,2.073272531266152
E,2735.0,2601.2727272727275,2648.6363636363635,2857.4545454545455,3694.5454545454545,3.1908961408698624,6.551764635173546,4.416348291451316,4.3141129155289715,2.2305171175245997,-1.263875648872645,-2.085984740057053,0.04928582724504316,0.14415438711315431,0.9610887361012601,0.006959981270255037,6.762819614356713,2.4710303243125353
E,2733.3636363636365,2604.0,2647.6363636363635,2866.0,3707.181818181818,3.7482778414706,6.888725967444594,6.75913828925131,12.232594313405624,3.9730497060749377,-1.2476017515388436,-2.158921790525101,0.047657197163461174,0.1516919328045856,0.9630518821676095,0.0045904524204995415,8.893715693571178,3.0753977241855592
E,2736.181818181818,2602.4545454545455,2645.4545454545455,2868.2727272727275,3705.818181818182,3.7855750570285482,6.84056930596804,5.123273746765589,6.239039977008542,3.9730497060749377,-1.2436667915526156,-2.181396182329614,0.036356149812700966,0.14452516944692295,0.9620056561879666,0.006716953354009747,7.588862474965893,2.384237055339614
