Label,Pulgar,Indice,Corazon,Anular,Mennique,Pulgar_std,Indice_std,Corazon_std,Anular_std,Mennique_std,Pitch_median,Roll_median,Pitch_range,Roll_range,A_mag_mean,A_mag_std,G_mag_mean,G_mag_std
A,2811.2,2689.1,2725.3,2921.4,3772.6,1.8867962264113207,4.846648326421054,7.043436661176133,8.138795979750322,2.6153393661244038,-1.3867448108104683,-2.938711220487725,0.038107977404466364,0.2942345651111875,0.9611629785174347,0.005977351210459296,6.0597689779008395,3.0396907629676124
A,2807.7,2682.6,2717.8,2914.0,3768.3,6.496922348312315,8.604649905719581,8.255906976220118,7.483314773547883,8.1,-1.3545340722378267,-2.760843487334619,0.02887525843030292,0.12062366858010254,0.961350672962079,0.008653530802970573,5.011638884877271,1.134308462273867
A,2805.7,2676.7,2715.6,2915.2,3762.6,3.2264531609803355,8.246817568007673,5.96992462263972,6.523802572120037,7.24154679609267,-1.3755861201590505,-2.74702790890774,0.027840995810482383,0.12435499454676169,0.9579116029607609,0.0039193000836197,5.883073190909098,1.370901101614059
A,2805.5,2677.9,2712.9,2909.3,3761.2,3.0413812651491097,3.5341194094144583,3.4190641994557516,5.367494760127856,2.3151673805580453,-1.343792636798766,-2.65711472455277,0.03590118560563349,0.126273325983687,0.9643237573617556,0.010473346538047558,9.316629454846147,3.172172063601405
A,2806.2,2676.5,2709.0,2907.0,3758.3,1.1661903789690602,1.5,3.40587727318528,2.3664319132398464,7.59012516365837,-1.3537177111039247,-2.677945044588987,0.03169390661147653,0.28195534228811203,0.9606540259576735,0.008593160728937801,6.169066925035096,3.644599192563983
A,2805.8,2674.5,2709.9,2904.8,3757.7,3.627671429443411,3.383784863137726,3.1128764832546763,4.578209256903839,3.5227829907617076,-1.3413290674334188,-2.65711472455277,0.0540155503068549,0.17765811363786588,0.9671626931018794,0.051829770131844,7.395007638491222,2.302813936612444
A,2806.6,2675.2,2709.5,2906.4,3759.1,1.8,3.815756805667783,3.9560080889704965,3.168595903550972,1.57797338380595,-1.322919498148812,-2.785217673543018,0.03389444696290367,0.16231143973507578,0.9593691377668346,0.004567001261256107,7.498000631271762,1.5672193635379381
A,2807.1,2672.5,2703.5,2902.4,3758.7,2.071231517720798,4.318564576337836,7.684399781375251,8.856635930193812,5.984145720150872,-1.3144019040054018,-2.7500377346536795,0.06247387763573209,0.1853479499956947,0.9578951091187571,0.0075471800272880266,7.064222930930403,1.9410858770587853
A,2805.3,2672.5,2706.7,2904.1,3757.2,2.5317977802344327,5.445181356024793,4.796873982084583,2.9816103031751147,2.925747767665559,-1.3242051609469951,-2.773109314434941,0.034668035582752,0.0701549489682689,0.9584501535274317,0.004827339147252098,5.335129102503755,1.2299745768175323
A,2805.3,2670.9,2704.0,2903.0,3757.5,1.2688577540449522,3.986226285598949,4.312771730569565,5.215361924162119,6.119640512317697,-1.342741275128535,-2.7274168185294334,0.07417016743414417,0.16272737464038078,0.9545383256974347,0.007522285207175219,5.976002607023524,2.0475651005152558
A,2810.5,2689.3,2719.5,2911.6,3770.4,6.407027391856539,6.181423784210237,8.73212459828649,18.336848147923348,6.651315659326356,-1.3640108541758416,0.011074138219753893,0.0643157649585353,6.235602203902603,0.9676834746319773,0.021182372959211108,10.427154436663828,2.289310017005528
A,2807.2,2684.7,2716.0,2913.6,3765.0,1.469693845669907,6.8124885321004385,4.219004621945797,3.8000000000000003,3.0983866769659336,-1.3606489782902178,3.064009074721354,0.052441353736307095,6.283185307179586,0.9610317689546827,0.0042354527306061075,6.604496137574737,1.4011961921017309
A,2807.9,2684.1,2717.3,2912.0,3763.9,2.1656407827707715,4.988987873306569,2.3259406699226015,4.312771730569565,3.080584360149872,-1.3623919955772634,-3.0047373428153534,0.08005133105755924,6.283185307179586,0.9603276479059779,0.008989364125015005,6.487316170449918,3.1884916347105268
A,2806.8,2685.1,2717.0,2907.1,3762.6,3.8678159211627436,5.412023651093923,6.6932802122726045,6.187891401761993,1.7435595774162693,-1.3528309353763193,-3.046640947247037,0.02617736114168978,0.15197228042830346,0.9584903441816233,0.006021636869949927,5.0881582595385915,1.3528656717831302
