Label,Pulgar,Indice,Corazon,Anular,Mennique,Pulgar_std,Indice_std,Corazon_std,Anular_std,Mennique_std,Pitch_median,Roll_median,Pitch_range,Roll_range,A_mag_mean,A_mag_std,G_mag_mean,G_mag_std
Q,2746.8,2594.8,2663.1,2866.2,3694.9,1.9390719429665317,7.6262703859750465,2.507987240796891,12.262136844775467,3.961060464067672,-0.7178938482932877,0.9220044101910743,0.05909891398392597,0.06835805584759003,1.0167064551120888,0.016370220933468786,9.21546309704199,3.012170298482017
Q,2747.4545454545455,2598.181818181818,2663.909090909091,2859.7272727272725,3687.6363636363635,4.619398551240908,5.71788552491505,7.341718221661806,7.828745506040358,3.364864640603954,-0.8776305790927609,0.8527204744143599,0.049330065607699036,0.1169729266723335,0.9949731028180043,0.01812524948003293,8.517702676768716,5.685613520999039
Q,2750.3636363636365,2595.7272727272725,2663.090909090909,2867.7272727272725,3695.5454545454545,8.957198499457165,15.45133656525844,11.758591021458198,19.155302655784656,8.637798923796147,-0.8620384195529496,0.8800183638172223,0.08177805740398914,0.1818757417274539,0.9805646348579495,0.027073914860915534,17.078336417015077,17.673065247071783
Q,2749.818181818182,2605.3636363636365,2665.818181818182,2860.7272727272725,3688.090909090909,4.427562058867608,4.9040378033677,2.405228464604173,8.550288768019996,4.461034235049199,-0.8038917928513944,0.820454954142497,0.09392980480438728,0.3582198578779152,0.9650187971602981,0.11134954480055664,28.847345148072314,41.0568592065685
Q,2746.090909090909,2600.909090909091,2660.5454545454545,2857.818181818182,3689.090909090909,4.50160669205089,5.915381267271797,4.7360059191385835,3.9958656319701658,6.416662194553198,-0.8560437495760307,0.8391098927006809,0.061160382072345865,0.2259025438261716,0.9939011654816617,0.030007886533282565,11.36417315884754,9.78682626880283
Q,2749.6363636363635,2608.0,2668.181818181818,2848.6363636363635,3677.818181818182,11.275659442700839,11.184404726712508,7.720317725658963,9.489446073236282,8.33195580901062,-0.8642326549852564,0.8519989741936409,0.08287314132340262,0.10930690824522049,0.9985774063344595,0.018252768511762475,7.115627476099453,3.505400921632005
Q,2766.3636363636365,2605.090909090909,2661.909090909091,2860.4545454545455,3681.818181818182,9.237007851549482,11.301283478634751,10.500688682649217,14.686813110366828,9.494670101197752,-1.0019158357645699,1.1395322163743853,0.10899326909921281,0.2038332391549681,0.9870694370103301,0.025766771627617417,10.840627886643144,4.965089830338921
Q,2745.090909090909,2602.0,2660.090909090909,2853.090909090909,3681.2727272727275,2.778310325442932,7.446780878644507,7.051170701696479,9.99504009227982,5.361324617376993,-1.1131588271897512,1.1863837791524812,0.1511699606006749,0.34155847160350805,0.9726768277704745,0.021208222895063807,10.099203667564945,10.937579041133501
Q,2746.7272727272725,2601.2727272727275,2651.090909090909,2847.5454545454545,3683.181818181818,4.158035136737917,12.990142480084371,4.032922365967061,5.348978430311145,5.781132034758054,-1.1109933318905467,1.1628181599574225,0.15376350198648203,0.37459184711869353,0.9712438696850662,0.03442884835683869,18.94594192844653,32.668742621103924
Q,2754.3636363636365,2599.181818181818,2661.2727272727275,2857.090909090909,3686.3636363636365,5.381326758890452,8.589826771649248,4.37120555642593,15.228290332347916,2.8371793698776795,-1.1301959260658667,1.2099867082644638,0.12185267404975231,0.13971880428270889,0.9770360220671238,0.020990749944932278,8.563554763950478,6.041222542236056
Q,2757.818181818182,2591.818181818182,2650.181818181818,2854.7272727272725,3684.181818181818,6.712514524354448,9.359663764533638,8.088355061649173,7.262492798818636,3.185711903260951,-1.135684878994628,1.2104921920502307,0.06628536212959713,0.2746510914217597,0.9708240442746128,0.018991446977119877,8.023569533272218,7.502673653088334
Q,2740.181818181818,2600.6363636363635,2663.909090909091,2856.181818181818,3684.7272727272725,3.537286628789767,4.617609126981925,5.0534334944317445,8.809273851182285,3.6949820787093772,-0.9886832200523965,0.9328492660578347,0.07599978102963856,0.09391554119449319,0.9953445418891939,0.020475422618127605,10.882150153675656,7.345030158743863
Q,2738.818181818182,2590.7272727272725,2656.818181818182,2852.2727272727275,3683.909090909091,4.130115160582017,3.047828111680038,5.30554053142359,8.518332200089075,2.538952735230717,-1.0022087284866332,1.009132059028032,0.056374657079845236,0.10560773242493038,0.9924982371858018,0.015402895282247265,5.514937373605439,2.703848325111812
Q,2741.0,2585.7272727272725,2653.0,2853.3636363636365,3683.6363636363635,6.782329983125268,4.692177418386887,5.78399044384977,10.806334230632153,8.271228635486741,-1.0050556186892337,1.0303768265243125,0.08124390962367789,0.0842159225010295,0.9861838505796052,0.017927990851808722,8.86430399083899,12.889144454074366
Q,2729.090909090909,2593.4545454545455,2664.4545454545455,2856.181818181818,3685.181818181818,4.316028171079716,14.054204394309368,7.889735983180776,4.549089455707929,5.749595745760689,-0.9283279112149199,1.1149000347565987,0.1114015925900187,0.13959703310411342,0.9817403415260234,0.013262798361089399,16.518187523206784,9.126473631593734
Q,2729.3636363636365,2590.181818181818,2659.090909090909,2847.6363636363635,3684.090909090909,1.6109131951517592,6.899514894912828,5.0892854553739655,6.414085739040958,4.252369295827818,-0.9252220772851844,1.126348415367291,0.03483987578935677,0.03702011587393006,0.9927744586689151,0.004344446413799735,6.058059435402729,1.2587358249958438
Q,2727.818181818182,2589.4545454545455,2655.6363636363635,2851.0,3682.4545454545455,4.858323351231777,5.483257763636444,3.9834367818557537,8.581163303210332,3.1439302665073785,-0.9545491061869469,1.1543577096033049,0.07953950114534614,0.06875373549951558,0.988239792834732,0.01149399225535,6.65316040966592,1.978607228141558
Q,2737.909090909091,2599.4545454545455,2665.2727272727275,2856.5454545454545,3694.090909090909,7.140849776965629,4.163993632945013,7.349593793239176,7.21568539381252,4.209395237378264,-0.9234465181093058,1.0403638423995356,0.057599637274249216,0.18672515138897527,0.987955801194907,0.014605987995660057,15.241885753078165,11.54763822996343
Q,2736.5454545454545,2595.6363636363635,2654.4545454545455,2857.181818181818,3690.6363636363635,3.2853292726532097,6.227106832561348,5.211240235624187,8.778260148780591,3.8676449793059358,-0.9174271417021933,1.0463652689531038,0.04288535553427619,0.05098725765381085,0.995025083345419,0.009751077552861342,7.778575619704649,2.2190181000921165
Q,2735.7272727272725,2589.6363636363635,2654.181818181818,2845.6363636363635,3689.6363636363635,5.223911963112234,7.559133274904511,2.8862741575250075,15.065147781749452,4.1401081951766185,-0.9621328160806157,1.073491779897738,0.06273420992961132,0.05412384349070298,0.988350520668666,0.009124050305459623,8.060413476358079,2.0956990695577153
Q,2734.6363636363635,2601.2727272727275,2665.818181818182,2858.3636363636365,3687.6363636363635,8.56284497404845,12.792689027799566,11.968277629696246,9.791208740244551,3.198656742865306,-0.9094087038490237,1.081362163628048,0.09570021240926152,0.1307243351654246,0.9906687516802416,0.013979429327121663,12.326570840188298,9.786290989022328
Q,2727.4545454545455,2590.4545454545455,2661.090909090909,2850.4545454545455,3684.5454545454545,6.527753844005906,8.907235428302466,10.908333307026792,9.8106031356027,16.22771835395249,-0.9217155782182288,1.1071487177940904,0.0907568385172769,0.12533201305411734,0.980835917603397,0.02123447053972683,18.032954937422602,32.911823046207665
Q,2745.181818181818,2599.7272727272725,2662.0,2857.909090909091,3689.3636363636365,5.540235994615488,6.565625485551923,5.239708527632568,4.077756634910146,6.772574738977881,-0.9072340628136603,1.0516502125483735,0.1377900247439704,0.10183627915401838,0.9731279517175058,0.017663226944473136,24.404950690643137,20.29239960643584
Q,2744.909090909091,2590.3636363636365,2659.4545454545455,2856.090909090909,3688.2727272727275,2.5745095015465993,5.677270907634907,3.367319850445843,4.58167387940151,3.886828786623991,-0.9233979409206381,1.03320968013615,0.04307568452157284,0.07945195881472822,0.9949412177385696,0.009053907713912459,8.555406236423254,2.1174357439530707
Q,2745.6363636363635,2585.0,2653.5454545454545,2848.2727272727275,3679.090909090909,4.695698752779984,9.760774931977853,2.2305171175245997,9.592524637738483,7.7630189237124325,-0.9435630691050871,1.060178170160638,0.15019588972997577,0.30964216535332545,0.9740124796757913,0.026639996918474986,36.58158452521953,49.252564741586994
Q,2731.090909090909,2611.909090909091,2670.818181818182,2862.6363636363635,3693.3636363636365,5.664154361252805,10.933306456998478,6.220467416202183,3.5232404318320185,5.6451544350036444,-0.8187539963923092,1.0012055647463634,0.04286207855023938,0.07778780693788356,1.0066109777387775,0.012014137329934985,6.293923618364127,3.6833714836000735
Q,2734.4545454545455,2604.2727272727275,2664.6363636363635,2857.181818181818,3688.0,6.74690011464708,14.03301891378725,5.086036629345223,11.41624187341862,9.01513878277685,-0.8389403041184669,1.0240370337804832,0.05309852884629063,0.041121707056996804,0.9984237966533982,0.008361954090611499,8.062383439381279,3.096450108816629
Q,2727.6363636363635,2595.4545454545455,2659.181818181818,2851.4545454545455,3687.0,6.197840199657931,16.870434797240225,5.73376255680781,7.866657328285068,10.728043115634328,-0.8681117841912456,1.0895101393243927,0.05161012313810642,0.14859115771748743,0.9932778505552508,0.013751785205606137,8.347326377904071,7.597305597430372
Q,2766.6363636363635,2605.2727272727275,2663.7272727272725,2859.6363636363635,3688.5454545454545,6.124061742945196,9.88194781214632,4.11407581781264,4.073701182256014,3.3128849378706544,-1.0095067913709075,1.3371283628377293,0.06025653045904711,0.11241498281882034,0.9745430292859151,0.012879598993443925,12.579027768219289,5.438760925649154
Q,2759.909090909091,2595.0,2662.4545454545455,2853.3636363636365,3687.4545454545455,6.111904114171495,4.709757762541316,10.620423175643808,3.7724534402266237,6.827266674734032,-1.006034465800505,1.3304436988918578,0.0444128732688821,0.08721573176525754,0.9868790853845404,0.009469468336332951,5.799066332196433,2.012664819284575
Q,2741.7272727272725,2599.3636363636365,2665.2727272727275,2861.090909090909,3689.090909090909,6.551764635173546,9.556270928013017,5.34434125698148,10.569721295496056,5.775410972461306,-0.9854859853318116,1.1490217356368118,0.1177692599295792,0.18254166536036576,0.9747729486799704,0.019942380042396388,11.00447635521121,9.052963058998825
Q,2739.6363636363635,2593.909090909091,2659.0,2852.0,3684.6363636363635,5.9432578649749646,13.460072574804649,3.437758254761643,7.248824356090755,4.7915214374925235,-0.9886039106726088,1.2023594118390317,0.04412941393153036,0.10089084694493877,0.980086936262359,0.007719933151405992,7.276728236726124,6.0401668990875335
Q,2736.818181818182,2606.090909090909,2665.0,2873.2727272727275,3690.3636363636365,6.072563960787177,10.916664038020418,5.608435205522611,11.654814916754434,12.032325606636991,-0.971055090562724,1.033493350042382,0.178593168591895,0.3249488377345704,0.9738453274309752,0.022699740986556173,32.847800785875165,19.82015927109212
Q,2739.818181818182,2592.2727272727275,2654.4545454545455,2854.909090909091,3687.181818181818,5.9363009881143665,8.24721340366671,4.579869715567272,13.131880329630466,13.272104593114783,-1.0038152377552416,1.2210198180880925,0.06237844028918882,0.04656130526747093,0.986114616525571,0.009897629747880738,6.383643238590172,1.382359939524431
Q,2741.181818181818,2592.818181818182,2661.818181818182,2862.7272727272725,3690.0,3.8333033895105486,10.13381541552998,5.523802738532114,15.433675748422278,4.709757762541316,-1.0361578874198174,1.1525719972156676,0.046153869127895986,0.30265979522999853,0.9715883914959027,0.018867896289841046,20.345010078889718,12.480979724760223
